net_name,property_id,query_result,elapsed_seconds
ACASXu_2_3.nnet,adversarial_6,UNSAT,46.008129
ACASXu_2_3.nnet,adversarial_7,SAT,5.318472
ACASXu_2_3.nnet,adversarial_8,UNSAT,6.284089
ACASXu_2_3.nnet,adversarial_9,UNSAT,5.193796
ACASXu_2_3.nnet,adversarial_10,UNSAT,3.122549
ACASXu_2_3.nnet,adversarial_11,SAT,3.411771
ACASXu_2_3.nnet,adversarial_12,UNSAT,4.888173
ACASXu_2_3.nnet,adversarial_13,UNSAT,4.256581
ACASXu_2_3.nnet,adversarial_14,UNSAT,5.723526
ACASXu_2_3.nnet,adversarial_15,UNSAT,5.142115
ACASXu_2_3.nnet,adversarial_16,SAT,4.016015
ACASXu_2_3.nnet,adversarial_17,UNSAT,4.018471
ACASXu_2_3.nnet,adversarial_18,SAT,5.791124
ACASXu_2_3.nnet,adversarial_19,UNSAT,5.394370
ACASXu_2_4.nnet,adversarial_0,SAT,5.217183
ACASXu_2_4.nnet,adversarial_1,SAT,3.957025
ACASXu_2_4.nnet,adversarial_2,SAT,3.175644
ACASXu_2_4.nnet,adversarial_3,SAT,4.521706
ACASXu_2_4.nnet,adversarial_4,SAT,4.411599
ACASXu_2_4.nnet,adversarial_5,SAT,4.900856
ACASXu_2_4.nnet,adversarial_6,SAT,3.150103
ACASXu_2_4.nnet,adversarial_7,SAT,3.180398
ACASXu_2_4.nnet,adversarial_8,SAT,3.991868
ACASXu_2_4.nnet,adversarial_9,SAT,5.042349
ACASXu_2_4.nnet,adversarial_10,SAT,3.149934
ACASXu_2_4.nnet,adversarial_11,SAT,4.372999
ACASXu_2_4.nnet,adversarial_12,SAT,3.221288
ACASXu_2_4.nnet,adversarial_13,UNSAT,2.775734
ACASXu_2_4.nnet,adversarial_14,SAT,3.353121
ACASXu_2_4.nnet,adversarial_15,UNSAT,3.398491
ACASXu_2_4.nnet,adversarial_16,SAT,2.651062
ACASXu_2_4.nnet,adversarial_17,SAT,4.661683
ACASXu_2_4.nnet,adversarial_18,SAT,4.043002
ACASXu_2_4.nnet,adversarial_19,SAT,3.808160
ACASXu_2_5.nnet,adversarial_0,UNSAT,77.261426
ACASXu_2_5.nnet,adversarial_1,UNSAT,8.025750
ACASXu_2_5.nnet,adversarial_2,UNSAT,18.913978
ACASXu_2_5.nnet,adversarial_3,UNSAT,3.721494
ACASXu_2_5.nnet,adversarial_4,UNSAT,64.729035
ACASXu_2_5.nnet,adversarial_5,UNSAT,8.501236
ACASXu_2_5.nnet,adversarial_6,SAT,3.339027
ACASXu_2_5.nnet,adversarial_7,UNSAT,6.077268
ACASXu_2_5.nnet,adversarial_8,UNSAT,7.952344
ACASXu_2_5.nnet,adversarial_9,UNSAT,3.532900
ACASXu_2_5.nnet,adversarial_10,UNSAT,3.987948
ACASXu_2_5.nnet,adversarial_11,UNSAT,10.547248
ACASXu_2_5.nnet,adversarial_12,UNSAT,6.058444
ACASXu_2_5.nnet,adversarial_13,UNSAT,5.483554
ACASXu_2_5.nnet,adversarial_14,UNSAT,6.869826
ACASXu_2_5.nnet,adversarial_15,UNSAT,5.122616
ACASXu_2_5.nnet,adversarial_16,SAT,3.905335
ACASXu_2_5.nnet,adversarial_17,UNSAT,3.702039
ACASXu_2_5.nnet,adversarial_18,SAT,4.655162
ACASXu_2_5.nnet,adversarial_19,UNSAT,3.875618
ACASXu_2_6.nnet,adversarial_0,SAT,10.228591
ACASXu_2_6.nnet,adversarial_1,UNSAT,2.928618
ACASXu_2_6.nnet,adversarial_2,UNSAT,5.631877
ACASXu_2_6.nnet,adversarial_3,UNSAT,3.430806
ACASXu_2_6.nnet,adversarial_4,UNSAT,4.494628
ACASXu_2_6.nnet,adversarial_5,UNSAT,3.835987
ACASXu_2_6.nnet,adversarial_6,SAT,4.417839
ACASXu_2_6.nnet,adversarial_7,UNSAT,37.457575
ACASXu_2_6.nnet,adversarial_8,UNSAT,3.812987
ACASXu_2_6.nnet,adversarial_9,UNSAT,5.424475
ACASXu_2_6.nnet,adversarial_10,UNSAT,3.443594
ACASXu_2_6.nnet,adversarial_11,SAT,3.720103
ACASXu_2_6.nnet,adversarial_12,UNSAT,5.708450
ACASXu_2_6.nnet,adversarial_13,UNSAT,3.701898
ACASXu_2_6.nnet,adversarial_14,UNSAT,3.308112
ACASXu_2_6.nnet,adversarial_15,UNSAT,2.821842
ACASXu_2_6.nnet,adversarial_16,SAT,3.393261
ACASXu_2_6.nnet,adversarial_17,UNSAT,2.659506
ACASXu_2_6.nnet,adversarial_18,SAT,4.188688
ACASXu_2_6.nnet,adversarial_19,UNSAT,4.065870
ACASXu_2_7.nnet,adversarial_0,SAT,8.442567
ACASXu_2_7.nnet,adversarial_1,UNSAT,4.051169
ACASXu_2_7.nnet,adversarial_2,UNSAT,4.429919
ACASXu_2_7.nnet,adversarial_3,UNSAT,3.921517
ACASXu_2_7.nnet,adversarial_4,UNSAT,3.529904
ACASXu_2_7.nnet,adversarial_5,UNSAT,2.680185
ACASXu_2_7.nnet,adversarial_6,SAT,28.764488
ACASXu_2_7.nnet,adversarial_7,SAT,31.505723
ACASXu_2_7.nnet,adversarial_8,UNSAT,4.526081
ACASXu_2_7.nnet,adversarial_9,UNSAT,4.888713
ACASXu_2_7.nnet,adversarial_10,UNSAT,3.950675
ACASXu_2_7.nnet,adversarial_11,SAT,3.760586
ACASXu_2_7.nnet,adversarial_12,UNSAT,3.178913
ACASXu_2_7.nnet,adversarial_13,UNSAT,3.898359
ACASXu_2_7.nnet,adversarial_14,UNSAT,4.302406
ACASXu_2_7.nnet,adversarial_15,UNSAT,16.538824
ACASXu_2_7.nnet,adversarial_16,SAT,4.927531
ACASXu_2_7.nnet,adversarial_17,UNSAT,3.787751
ACASXu_2_7.nnet,adversarial_18,UNSAT,8.100627
ACASXu_2_7.nnet,adversarial_19,UNSAT,2.815379
ACASXu_2_8.nnet,adversarial_0,UNSAT,33.502328
ACASXu_2_8.nnet,adversarial_1,UNSAT,2.715036
ACASXu_2_8.nnet,adversarial_2,UNSAT,6.158764
